,1
train_dataset/receipt_00430.png, 3 4005-Maple glazed 25.Q0o X1 Gm 6001-Plastic Small 0 X1 5003-Chokoreto Cookies 62.000 X1 62.03n Total Item: Total. 87. 000 Cash Tendered: 100.000 Change: 13.00n Bay 
train_dataset/receipt_00110.png," D Nutella Cheese 27 272 8 SubTotal: 27.272 PBi : 2 . 727 Total: 29,9984 8 cash: 50 . Qoo Change: 20,001 C= C223 8 "
train_dataset/receipt_00075.png," PAKET DOSIRAK 25,975 25,975 PAKET DOSIRAK ICE SVEET JASMINE GREENTEA PAKET ChICKEN ] 35,000 105,do0 JAPCHE 25,000 25,000 KOREAN LENONADE 15,d00 15,000 KOREAN COLD TEA 9 ,o00 Ooo PAKET BuLGoGI 45,Dod 45, d00 BANANA MLK+MATCHA PU 21,0p0 42 , Q0o KRN FRIED CHICKN HNY 25,000 25,000 Subtotal 291,975 Services 14,598 Tax 30,657 Total 337,230 Tunai 350,OOo 12,770 Kembali "
train_dataset/receipt_00649.png," CARBONARA UDON 49,091 EGG TEMPURA[P] 8,182 EBI TEMPURA 1 13,636 COLD OCHA 10,909 SUB TOTAL 81,810 RESTAURANT TAX 8,182 GRAND TOTAL ~MANDIRI [90,000] 90,000 Change;0 "
train_dataset/receipt_00121.png, 1001-Choco Bun 22.0od / E 6001-Plastic 30 Tctal Ite:: Total. Io Cash Tende:e-: co - Tkan ~: F 329 
train_dataset/receipt_00552.png," Original Hugarian Ku 25001 Ix 20,000 20 , Original Hugarian Ku 25001 Ix 20,000 20,000 Original Hugarian Ku 25001 Ix 20,000 20 ,000 Or iginal Hugarian Ku 25001 Ix 20,000 000 No of Line(s) :4 Oty(s) :4 TOTAL: 000 E-Money 80 , Q00 Ma 0oo 20,C 80. "
train_dataset/receipt_00020.png," J0a Bubur  UNGU 26 ,000 DISC ITEH -30,000% AHOUNT -7 0 SENDOK  BEBEK WAJIK 7,000 DISC ITEH ~0.000% AHOUNT ~2,100 CENTIK MANIS 5,500 DISC ITEM ~30. 000% AHOUNT -1,650 PLASTIK SEDANG 26 , 950 SUBTOTAL Total 26 ,950 cash 26,950 A ,800 "
train_dataset/receipt_00225.png," Jno TRIPPLE CHEESE 17,000 17,000 SUB TOTAL 17,000 GRAND TOTAL 17,000 FLAZZ 1038 17,000 CHANGE DUE 0 "
train_dataset/receipt_00506.png, 1CED Tt TOTAL 20 CASH CHANGE 
train_dataset/receipt_00534.png," t )' !` {'""' 3i9u-Disne; Taartjes Sikam LOklac 24= QD ;~ 1243-Plastik Tentengan Kecil 6,4 X2 ""U 4032-Mini Ulazcd Crolssent (181 '7 2i05 Tlb Total Itema Total. SoaJUU;W Cash Tendered: 4U-UUL,uU Change: ~XU, ' "
train_dataset/receipt_00107.png," Laa 2 Chcezemania 9,5o0 Mamamia 12,500 SUBTOTAL 22,Ooo DUE 22,0oo CASH 52,O0o CHANGE 3o,000 ToTAL QTy 2 ITEM 2 PCS "
train_dataset/receipt_00138.png," 5 5337 Bacon ShIMEJI Spaghe 1 00 ABoDp 4o008 ZHICXEN: KeTSuDon i-00 4ed00 Gooo0 WELL Tori KARAAGE mU du S80C0 E900] WELL CxicXeN XATSj 0 faDD 5b000 sboo GaSSIC TomGT? 1.00 42000 ""BoBD RCNDANC CnUccF 1 VD 4B0Q0 480oc JELC OnEkM KAmBAG 0 1.D0 JBODO SBoQD Towai 7 itpm 366 2 Don Sery. Cnange 46 0 3od PB] i0.0g % 38 6 450 Jotzi Kupian 422.730 "
train_dataset/receipt_00235.png," 2X 1,200 NS HINI  GTICK 2,60) HEGA Discount 240- ix 8,00o GERRY S4 CHEESElIO 8,030 MEGA Discount EC} 3x 2,i0) DECJGEN TABLET 45 J00 MEGA Discount 630 2X 19,900 FIXALL K 26521 39,830 'Discount BsGc  MEGA Discourntt 3,120 SUBTDTAL: 43,l10 43,1l0 CFFLINE EFT: toTAL: 43,110 MEGA "
train_dataset/receipt_00540.png," SB HC 27,727 CHARGE T4 90g Su) Tatal 28,636 P'.Rest ID 2,864 Tatal 31,500 Cash 50 , OCO {embje | i 18,500 2 Iteis, "
train_dataset/receipt_00542.png," 3 SI EKO 60,000 Subtotal 60,000 Pbl 6,000 Total 66,000 CASH 70,000 Cash CHANGE ""4,000 Total Item 1 Total Qty 3 "
train_dataset/receipt_00677.png," CHOCO CUSTAF D PASTRY 12,000 1 CUSTARD BRIC CHE 9,O(0 TOTAL 21 00o CASH 50 , O(o CHANGE 29,000 "
train_dataset/receipt_00183.png," 3 F Peanut 8 Cheese 13,636 SubTctal: 131634 PBin 364 Tocal : 15 3 Cashr 20,po0 Changa; 5,ot} 3 "
train_dataset/receipt_00459.png," 3^ - : 2 - - OaC-oood .i , Dngo-iC )=I. ` 7l7 17-doooo MineRAL WateR  Goo Total 104,500 Cafk ~35 3o 36:7 S00 "
train_dataset/receipt_00635.png," OR [GINAL 12 ,000 TIRAMISU CIN 14 00o MUF CHOC CHP 12,000 CHO CAKE SMA 12,0OO 2X O00 RED VELVET 20 000 HAZELNUT 15 000 TIRAMISU CIN 14 000 OR IG I NAL 12 000 TotAL 1 7 1 0oO CREDIT 111,000 10 , "
train_dataset/receipt_00335.png," 3 Twist Dorut 27, QOQ 2 cranberRv Halut (S) 17,000 Potato Sausage Bread 19 , Q0Q BLACk Cheese #didg 20, 000 TOTAL 83, 000 BCA DB 83 ,000 "
train_dataset/receipt_00165.png," Chicken 21 . 000 #Monster +Cheese Subtotal 21 . 000 Tota | 21 , 000 CASH 21 . 000 Kemba | jan "
train_dataset/receipt_00581.png, 4005-Maple glazed 25.do0 xl 25.000 b001-Plastic Small xi Total Iter: Total. 25 . Debet Card 25 . Bag oo0 Oo0 
train_dataset/receipt_00516.png," ChicTeriyakiTeishoku 59 , 40u Hawburg 43,Q0o 15,QOo Hot 15 , QQD 1 8 14,490 item 84 4 {cRaneoideer Cold Uch SupTOTAL Q( Service SQ0 PWI 156 Totol 050 Total Total Qty "
train_dataset/receipt_00500.png," 6 X>.; 7 3 7 3 7 BASO TAHU BIHN 1 SO,00Q 50,00 1 LIMAV KASTRI 1 13,636 13,63 LOYALTY FROGRAN 1 TOTA 63 63 DFP 63,63 TAX 10-00 % 64363] GRAND TOTAL QCi TUNAI 70,00C 5 KENBALI A #LNWC"" Grim 70,C "
train_dataset/receipt_00422.png," Ina Jea 20,000 Green Tea CE 22.000 Thai Coffee ICE 20.000 Tota 62,.000 Tuna [ 62,000 Kewba | [ HICE "
train_dataset/receipt_00748.png," TISUE Cn 6nr 14, MC V2G PreudehI MiMs 5.""2UJ- Tayy"" ~VhnLi%v Haaop 0366723 FuhlA &P [N 23016 NILE_TErEL  PAX Kou 3o4ijo RIMER WR Ki P V RILTLSE #KKWFE a 5041549 RiCHIMU VER Qpl 6,60 ICllDU? L Pig N6X 49.9u0 JFMK LEWI I 44,10 FXULER J521 044lGziCLIA ACTWV AS 4 62 Eu6es SQ4DI HNES Sc L, W 20806 996FEN MCWUES 5Q LS,50 7349OoR DelFI CCHA  MZNES ^ ""70u SubFutfl 127,6 Deit Cd EeSN HTu 42/.60 ne PXLUEU: Aea EopcoraGt 3ni RAL 45 MIIU Jo,&W 'JN "
train_dataset/receipt_00104.png," KOP [  SuSU 17 . S00 #DInGin KOPi   SUSU 17. 50U +DinGin NASI  GORENG 22 , 500 #SPESIAL BAKPIA KACANG | 4 . 00O Subtota/ 61 .500 Tota] 61 . 500 CASH 70 .0OO Kemba | 1an 8 , 500 "
train_dataset/receipt_00475.png," IKAN GURAME MED 158,000. Sop IKAN CUMI GR JUNJAN 129,0oo =YMEDIUMY= CUMI GR TEPUNG 129,O0Q =CMEDIUM = AGSIO TH PC JMR 147,000 =CMEDIUMG= POCAI BWG PUTIH 90,oQ =#MEDIUMI= LUMPIA UDG PREM 144,0Qo =XMEDIUMZ= 6 NASI PutIH 10,000 60,0oQ 3 Hot TEA 12,000 36,00o 1 AQuA 11,OQQ 2 ICED TEA 12,000 24,O0Q ICED TEA 12,00 Food 797,00o BEVERAGES 83 OQQ OTHERS 60,000 SUBTOTAL 940,00Q SERVICE CKARGE 56,400 10h 99,640 DU 1 ,096,040 Tax "
train_dataset/receipt_00253.png," 30 Off 68,180 PAKET SLICES FL Cake French Vanilla SLC PAKET SLICES "" FL Cake - Oreo SLC PAKET SLICES FL Cake Strawberry SLC Total Menu SUBTOTAL 68 80 DISKON BIAYA TAMBAHAN PAJAK PB1 10 % 818 BIAYA CC PEMBULATAN TOTAL 75, TUNAI 100,000 NON TUNAI KEMBALI 25,000 FL-Xmas ` ,000 "
train_dataset/receipt_00795.png," 3 > 1 4).~ 3 1 DIHN CATFIR 43.636 630 2 TOTA 63 44764 1 ^4: ~. 48.0C0 C) 2,CN} 3 3 04 434 10-) TAX TOTAL G4D 3 T#I CILI "
train_dataset/receipt_00031.png," Chicken HCC , Pcs 15, 000 Golore] Purger 413,636 Tata ! 28 , 636 P.Rest 10 2,864 Total 31,500 Cash 40 , 000 Keiba | 8,500 2 Itens , Sub "
train_dataset/receipt_00283.png," ELEPHANT READ BEAN 12,000 12,000 chapsa/ twister donnut 10,000 10,000 2 TOTAL 22,000 CASH 22,000 CHANGE "
train_dataset/receipt_00462.png," 225 F55 ==22053 CHCKW CHEESE 26,000 SUBTOTAL 26,000 1.D0xITEMS TDTAL 26,000 CASH 50,000 CHANGE 24,000 "
train_dataset/receipt_00564.png," JPN SU5 283 L C HESCS 64 PLnSTIK 33 SUDTOTN; 32,727 bi Wz 1e,0002 KKOUNT Ja2nj O0XITENS TOTAL Cosk SQ.m} CHANGE 74,V00 "
train_dataset/receipt_00016.png," e 901016 -TICKET CP 20,000 Hel Subtotal 30,000 TOTAL (Qty 1.00)30 000 EOC BCA 39 ,000  "
train_dataset/receipt_00751.png," AYAM KATSU TERI _ 31,819 ME SIRAM AYAM 30,910 NASI GORENG SPC 30,001 JERUK 34,546 FRETERH FRIES 18,182 ITEMS :6 145,458 VAT 1096 14 546 Rotading_ 160 0od Pay Cash 160,000 '""; Calaa "
train_dataset/receipt_00427.png," 1Prs Fangsit Delina 27 , 000 IPrs Lumpia Udg k Th 30,Won 1Prs Ha Kaou 28,000 IPrs Cheong Fex Idg 35,000 ZPrs Hatosi Ranoutzh 60,0o0 iPrs Sio May Kpting 23,500 APrs Kwo Tie Jalaz 50 , o00 iPrs Pancake Durian 32,000 iPrs Mie Gr Udg Gala 65,O00 1Prs Lamien Udang 01> 46,000 iPrs Lanien Ay"" Ktsu 46,q00 iPrs Hs Pgng Kj Sp 55,000 Prs Kut Polos Hdn 23,500 IPrs N Aya Hainaw Jl 39,Qo0 IPot Chinese Tea 35 , Qoo i6ls Ice Levon Tea 18,0o0 ZBtl Mineral Hater 18 ; QO0 Subtotal 629,000 Service Cnarge 31,450 Pb 66,045 Total 726,495 Balance 726,500 Total Iter 17 Total @ty 19 Udng 9 "
train_dataset/receipt_00746.png, Ix 22. 000 22 . 000 Ice t grentea ITEHS 10 tOtal 22 -000 CaSH 100. 000 CHANGE 78. 000 
train_dataset/receipt_00168.png," 8 8 Choco Cheese 13,636 Exclusive Menber Car ~2,045 SubTotal: 13,636 Discount: 22,045 PBI; 1,159 Total: 12,750 cash; 12,750 222 282222222 2 "
train_dataset/receipt_00518.png," T OR I SLMN 49 _ 000 TL 49 0oo CASH 100 _ 000 CG 51,000 "
train_dataset/receipt_00243.png," BULGOGI 750,000 JEONGSIK EL KEUN 130,000 HWANGTAE SUNDUBU(TUKBEGI) GYERAN CIM NIL 745,000 Sub Total 325,000 Service 22,750 Tax 34,600 Discount 0 TOTAL 382,350 Card 382,350 CHANGE 0 "
train_dataset/receipt_00735.png," 1 TEH TAWAR 5,454 2 AIR MINERAL 15,454 1 I TRIPL CHZ 18,636 1 I SPECIAL SBL 18,181 MATAH 1 I ROA GORENG 18,181 SPC Subtotal 75,906 Pbl 7,590 To:al 83,497 CASH 100,000 Cash CHANGE -16,503 Total Item 5 Total Qty 6 "
train_dataset/receipt_00195.png," CRISPY APPLE RAISTN PASTR 11,500 Pain AU CHOCOLATE 11,,000 SAL REDBEAN BREAD 9,000 SAL SAL TOTAL 31,500 SAL CASH 52 ,000 CHANGE 20,500 "
train_dataset/receipt_00729.png," Mineral Water 6 , 364 Sub   Total 6,364 P Rest 10 Total 7,000 Cash ooo Items; 636 "
train_dataset/receipt_00685.png," SB HC; 27,727 Cream Soup 8 ,182 Sub Total 35, 909 P Rest |0 3,591 Tota | 39,500 Kupon 10,000 T-CASH 29,500 2 Items, "
train_dataset/receipt_00162.png," Butter croissant Ix 14.000 14.000 Afternoon Discount (4.200) After  4pm) (30%) Almond Croissant Ix 28.Q00 28,00Q Afternoon Discount (8.400) After  4pm) (30%  Mini Chocolate Donut Ix 12.000 12.000 Afternoon Discount (3,600) After  4pm) (308) Subtotal Rp 37 . 800 Tax (10,0%) Rp 3,780 Total Rp 41.580 Other Rp 41,580 gp Kesl "
train_dataset/receipt_00784.png," Chicken Mushroom Puf f Zx 10.000 20,000 Subtotal 20.000 Tax (10.087 2.000 Total 22.000 Cash 25.000 Change 3.000 "
train_dataset/receipt_00477.png," CAPPUCC INO 28 , 000 2X 24,000 ORANGE JUICE 48 , 000 TL 76 0oo CASH 100 ,000 CG 24,000 "
train_dataset/receipt_00543.png," 27 ,000 x IZ  CHulm MT (1$   TurpInU 4,000 tirsiml LTEF   JELLY ( | LE ESS 31,000 SUp  |uTAL Quml  SHUeS 31,000 ToTAL   !EMS UASh 54,00U 20,000 CHAMuL "
train_dataset/receipt_00109.png," 1063-RotI KEJU COKLAT 8.500,D0 xi S00,D0 1037-RotI MAHKOTAZRING 10.500_ xi 10. S00,00 1022-ROTI KacaNG MERAH 8.DOD,DD xi 8.QO0,Q0 1001-ROTI COKLAT 8.0OD,oD 8.DOo,Do L Total Item: Total. 35.d00,00 Cash Tenidered: DD Change: do ,DD 50. Ooo; C 15.Q00,C "
train_dataset/receipt_00078.png," ALMOND CREAM CHEESE 28,000 56,000 SUB TOTAL 56,000 GRANDTOTAL 56,0OO CASH IDR 100,000 CHANGE DUE 44,000 "
train_dataset/receipt_00323.png," CHEESE TIME 43,000 TOTAL 43_ ) 00o CASH 50,000 CHANGE 7,000 Inc) . Pbi 107 3,909 "
train_dataset/receipt_00367.png," eia 2 TWIST  DONUT 18,000 1 BROWNIE 21,000 REAL GANACHE 16,500 REAL CHOCOLATE ROLL 16,000 REDBEAN BREAD 9,000 TOTAL 80 ,500 CARD 80 , 500 "
train_dataset/receipt_00036.png," GONG GIBAB 20,000 BO SSAM 320,000 HAEMUL 85,000 DENJANG JJIGAE MULNAENGMYO 85,000 N Sub Total 510,000 Service 35,700 Tax 54,255 Discount TOTAL 599,955 "
train_dataset/receipt_00408.png," GoFood Beragam ICE Lat TE 1 13.,500 ES KOPI SUSU 18. 000 Total 31.500 GoResto 31.500 Kembal i "
train_dataset/receipt_00040.png," BURGER ChiC DECKER GB,0OQ Hcie Made emcnade 43,doo c. 10G, Q00 Cenvice 52340 J0z PBi ,70 TOTAL 125 5334 125,734 BGA DEBIT : "
train_dataset/receipt_00728.png," Puppy Pao Ix 12,000 12,000 Sub Total 12,000 GRAND  TOTAL 12,000 12,000 CHANGE CASH "
train_dataset/receipt_00072.png, ZDli-Whole wheat Katamari 28.D0D xi 28 ODO 6DD1-Plastic Small 0 Total Item: Total: 28.DDD Cash Tendered: S0.DDO 22.O0Q Bag Change: 
train_dataset/receipt_00374.png, J00z-Kyoto Choco Mochi 14.DoD 56. OOD 300}-Sakura Nochi 14.d0o xi 14.0oo 6001-Plastic Small Total Item: Total. 70 Ro dod 1d0.doo 30 4 odo Bag Lash Tendered: Change: 
train_dataset/receipt_00411.png," DP ORDER 19BC1054 25 , 00o 25 9 Ooo TOTAL BELANJA 25 000 POTONGAN CASH 50,000 UANG KEMBALI 25  J 00o "
train_dataset/receipt_00297.png," KUE CUBIT OVOI 39,000 SKIPPY 2 ES BUAH 36,000 DODOT KAKEK 28,000 DODOT CUCU 28,000 COKLAT CHOCOLATE MILK 22,000 SHAKE 2 T, TARIK GREENTEA 40,000 DINGIN CHOCOLATE MILK 22,000 SHAKE ICED CAPPUCINO 24,000 JELLY T, TARIK GREENTEA 20,000 DINGIN TEH PAHIT PANAS 6,000 MINERAL WATER 8,000 Total Menu 13 SUBTOTAL 273,000 0 DISKON BIAYA TAMBAHAN 27,300 PAJAK PPN 10 % PAJAK PBM 25 % 1 BIAYA CC PEMBULATAN TOTAL 300 , ),300 "
train_dataset/receipt_00223.png," 1 CIRENG PANDAWA 26,818 Subtotal 26,818 Pbl 2,681 Total 29,500 CASH 29,500 Total Item Total Qty 1 "
train_dataset/receipt_00217.png, OoN E0 22.000 OxWMm T: 7 Dod 3 7rt: 50 . 22. oo0 28 . O00 
train_dataset/receipt_00444.png," Arem Arem 4x 12.OOo 48.000 Subtotal 48. 00o Tax (10 . 0% _ 4.800 Total 52. 800 Cash 54 , 000 Change 1.200 'iV_ "
train_dataset/receipt_00513.png," 1 WOOSAM RICE R 33,636 Subtotal 33,636 Tax 3,364 Total 37,000 GOPAY 37,000 "
train_dataset/receipt_00445.png," Feae ALMOND   SUGAR MILK BREAD 22,500 POTATO SAUSAGE BREAD 20,000 TOTAL 42 9 500 CASH 100 ,00u CHANGE 57,500 Inc] Pb1 10% 3,864 "
train_dataset/receipt_00736.png," 1 SmokeBeef NuTea 21,818 SubTotal: 21,818 PBi: 2,182 Total: 24,000 cash: 50,ooQ Change: 26,000 EEEZ222= "
train_dataset/receipt_00371.png," 1X8-Ovaltine Macchiat @22,000 22,000 25% IX_S-HazeInut Milk Tea 620,000 20,000 70% Less Ice PB1 Subtota] 42,000 Tota] 42,000 Cash: 50,000 CHANGE : 8,000 "
train_dataset/receipt_00326.png," 1 SPICY WOSAM R 636 Subtotal 33,636 Tax 3,364 Total 37,000 GOPAY 37,000 33 ,E "
train_dataset/receipt_00531.png," a ala 2 Combo 60 , 000 TOTAL 80,O00 CASH 60. 000 CHANGED "
train_dataset/receipt_00599.png," Ful] Bcx 31,818 SB HC 27,727 Sub Total 59,545 P.Rest 10 5,955 Total 65,500 Cash 65 , 500 "
train_dataset/receipt_00773.png," CHOCO CUSTAF D PASTRY 12,000 1 CUSTARD BRIC CHE 9,O(0 TOTAL 21 00o CASH 50 , O(o CHANGE 29,000 "
train_dataset/receipt_00366.png," CHICKEN KATSU CURRY UDON 1 46,364 KAKIAGE TEMPURA 1 10,000 COLD OCHA 1 10,909 SUB, TOTAL 67,273 RESTAURANT TAX 6,727 GRAND TOTAL ~MANDIRI [74,000] 74,000 Change 0 "
train_dataset/receipt_00423.png," [MD] SOFT  STEAMED CHEESEC 10,000 CHOCO   CUSTARD PASTRY 12,000 TOTAL 22,000 CASH 100,000 CHANGE 78 ,000 "
train_dataset/receipt_00067.png," Popcorn Salt Bucket 65 . 000 TOTAL 65,000 CASH 65 . 000 CHANGED "
train_dataset/receipt_00745.png," 3041906 GUARDIAN FXTISUE 3,400 GUBTOTAL 3,400 CASH G,Ooo CHANGE  DE 600 Total Hero 3,400 ITEMS  PURCHASED: 1 "
train_dataset/receipt_00341.png," 4 3 ES TEHTAWAR 10,910 2 9,091 1 Lychee Tea 15455 1 FROZEN CAPUCINO 35,455 1 NS BISTIK AYM TP 1 NS+AYAM GR RICA 35,455 1 KWETIAUW AYM SRM 31,819 ITEMS 138,185 VAT 10% 13,819 Rounding Total. 152,000 DEBIT BCA 152,000 Eaeen e a5 Sout "
train_dataset/receipt_00044.png," choco PUFF 29,091 CREAMY BEEF CLS FTC 42,727 NEW URIENTAL CKk RICE 34,545 LIPTON PITCHER 54,545 SC/P SUPER SUPRENE 47,273 CBZP BLACK PEPP BEEF 48 SUBTOTAL 256,363 Tax 254637 TOTAL 282 E Doo 182 "
train_dataset/receipt_00573.png," 2 3 P 3 3 BASO KUAH 71 3J 41 3G3 3 TOTA_ 41.365 TAX iO.Co % 44436 GRAD TOTAL 45.499 TLNAI SG,Ooj 1 IEEALI 43501 "
train_dataset/receipt_00412.png," H CHOCO   CROSSTANT 13,000 TOTAL 13 OO CASH 50 , 000 CHANGE 37 ,000 Fald "
train_dataset/receipt_00642.png, Es Kopi Susu Sudirma n 5 18. 00o 90 .000 Subtotal 90.000 Total 90. 000 EDC 90. 000 
train_dataset/receipt_00663.png," ThaI ICED TeR (L) 16,363 16,363 Junlan Iter Sub Total 16.303 Pajak Restd 1635 Grand Total 17,893 "
train_dataset/receipt_00686.png," CHEESE KC BOKUMBAP 39 ,Oo0 39 , @oo PAKET CHICKEN 35,q00 35,000 JAJaNGMYEON 35,o00 35, Qo0 Subtotal 109 , Q00 Services 5;450 114,450 Tax 11,445 Total 125 4895 Tunai 150,000 Kembali 24,105 "
train_dataset/receipt_00094.png, Rlt 4D02-Chocolate Drange Peel 19.DDO x2 38 ODD #odi-Plastic Small Total Iten: Total: 38.O0d Cash Tendered: S0 DoO Change: 12 Ooo Bag 
train_dataset/receipt_00424.png," Handmade Oyster Mee 35,DoQ IteMS 35 Quj Tatal Ullo Cash 50 Ono Ghangc :15,00O FtUt_""4 0 1 #4 81ebaer""frrefme Pay "
train_dataset/receipt_00697.png," E Klv} Illy w (i'eex' 44 . UkJu Iial 44,000 GA 44 . 006} CHANGF 0 al4: "
train_dataset/receipt_00213.png," THAI ICED COFFEE @20 ,000 20,000 ThAi ICED GREEN TEA @22.000 22.000 SUB-TOTAL 42,000 GRHHDTOTAL 42,000 CASH 42,000 CHANGED "
train_dataset/receipt_00619.png," Caca RCaE U {t* #rrtrr** Nas| Goreng 29,091 Nasi Goreng Ayam 23,636 Subtota] 52 , 727 PB 5,273 2 Tota] 58 , 000 DEBIT 1 58,000 "
train_dataset/receipt_00380.png," T Lemon Tea (L) 25. 000 Extra Jel ly Lychee. 5,000 TOTAL 30,000 CASH 100, 000 CHANGED 70. 000 "
train_dataset/receipt_00437.png," 4808537 TALKING ACTIVITY BK 1 254,500 254,500 1500 KERTAS KADO 1500 1 1,500 1,500 Item 2 SUBTOTAL 256, QOo totAL 256,QOQ CASH 256, OOO KEMBALI @ey "
train_dataset/receipt_00150.png," KFC Hiriger H; 20, ) OOC Suh Total 20,000 Dasar Pengienaan Pajak 20 ,000 P.Rest 10 2 , O0C Total 22,000 Cash 22 _ OO0 1 Items, "
train_dataset/receipt_00700.png, 6 5. 00o ROti 30. 000 3 4.500 ROTi 13.500 2 6. Ooo ROti 12.00u SuBToTAL 55.50u ITEMS TotaL 55- 500 CASH 1OO. O00 CHANGE 44.500 
train_dataset/receipt_00468.png, 2 52 . 0o0 104.000 Masi Calpu Bali 32 . 000 32. 000 Saibal Besar 1 7. 00O 7.000 Samba] Keci] 2 7.000 14. 00O Es Teh Manis 1 10. O0O 10. 000 Kr pBangka/Bawang CaSh 167 0oo 
train_dataset/receipt_00458.png," Rau'rauf DumDum Thai Iced Tea x 1 22.000 Cna Total 22.000 Tunai 25.000 Kembal i 3 ,Ouo Xx "
train_dataset/receipt_00192.png," Kupon 7 42,727 MINERAL WATER 8,182 Subtotal 50,909 PBi {10n1 5,091 Dine in Total 56,QOQ Cash 56,00Q "
train_dataset/receipt_00082.png," Rnk F 44 M4E74 # %3 % Toomi M teedlk; ~ '_~ 21 620~ . .31 8 6 431~'  . 21"" "
train_dataset/receipt_00081.png," REOREAN DJREAL) 36 , (u) TOTAL 36 , Q00 CASh 56 , (u) CHANGE "
train_dataset/receipt_00022.png, Ix 22. 000 22 . 000 Ice t grentea ITEHS 10 #x*TOTaL 22 -000 CaSH 100. 000 CHANGE 78. 000 
train_dataset/receipt_00604.png," L Bihun Ayam Jamur 25.909 Es Teh 5 .455 Subtotal 31.364 PB 3 . 136 2 Total 34,500 FLAZZ 34,500 8s 5 "
train_dataset/receipt_00474.png," FUIT GANACHE MOUSSE PIECE 32,500 TOTAL 32 500 CASH 10)0,000 CHANGE 67,500 Inc]  10X 2,955 "
train_dataset/receipt_00083.png, Gekdi 1 ICED White 43.00O Mex ican Baked Rice 58 . O0O Subtotal 101. 000 Total 101. 00O DEBIT 101. 000 0 Change 
train_dataset/receipt_00173.png," 8 6 385, 000 MANUKA HONEY 10% -38 , 500 % TL 346 7 500 CASH 346 , 500 "
train_dataset/receipt_00701.png," 11-1-201""' CHUM CHURUM 150, 0oo CHAMISUL 3 450,00o GONG GIBAB 3 60,000 CHULPAN 250,000 DAK GALBI CHEESEN/ 42 #MINERALL WATER 13,000 CREAM TTEOK PO KI 110,000 CHUM CHURUM 8 200,000 PEACH PREMIUM 250,000 YANGNYEOM GALBISAL CHAM KKOT SAL 2 660,000 U SAM GYEOP 160,000 CHEESE 100,000 GAMJAJEON Sub Total 3,403,000 Service 238,210 Tax 362,581 Discount 300,000 TOTAL 3,703,791 card 3,703,791 CHANGE "
train_dataset/receipt_00667.png," KAKE UDON 1 30,909 KITSUNE UDON (KIDS) 28,182 CoLD OCHA 10,909 SKEWERED TOFU ROLL 1 12,727 EBI TEMPURA 13,636 SUB, TOTAL 96,363 RESTAURANT TAX 9,636 GRAND TOTAL ~CASH [105,999] 105,999 0 Changa ! "
train_dataset/receipt_00399.png," 7 1 BULGOGI SET 45,000 Subtotal 45,000 Tax 4,500 Total 49,500 GOPAY 49,500 "
train_dataset/receipt_00349.png," GONG GIBAB 20,000 BO SSAM 320,000 HAEMUL 85,000 DENJANG JJIGAE MULNAENGMYO 85,000 N Sub Total 510,000 Service 35,700 Tax 54,255 Discount TOTAL 599,955 "
train_dataset/receipt_00252.png, Z001-Hokt)1do Milk Toast 22.000 22.000 ~Plastic Fag Seall Total Iten; Tatal. 22.000= Debet Card 22 . Quo 6001; 
train_dataset/receipt_00196.png," PEPPERONI 23,000 23,000 ALMOND CREAM CHEESE 28,000 28,000 SUB TOTAL 51,000 GRAND TOTAL 51,000 MASTER 2080 51,000 CHANGE DUE "
train_dataset/receipt_00317.png," CINNAMON SUGAR 17,000 34,00O SUB TOTAL 34,000 GRAND TOTAL 34,000 CASH IDR 40,000 CHANGE DUE Ooo "
train_dataset/receipt_00646.png," 3 TwiST Dotui 27, QOQ 2 cranberRv Halut (S) 17,000 Potato Sausage Bread 19 , Q0Q BLACk Cheese #didg 20, 000 TOTAL 83, 000 BCA DB 83 ,000 "
train_dataset/receipt_00772.png," 4005-maple glazed 25.000 25,000 6001-Plastic Bag Small xi Total Item: Total. 25.000 Debet Card 25.Q0o "
train_dataset/receipt_00058.png," 1063-RotI KEJU COKLAT 8.500,D0 xi S00,D0 1037-RotI MAHKOTAZRING 10.500_ xi 10. S00,00 1022-ROTI KacaNG MERAH 8.DOD,DD xi 8.QO0,Q0 1001-ROTI COKLAT 8.0OD,oD 8.DOo,Do L Total Item: Total. 35.d00,00 Cash Tenidered: DD Change: do ,DD 50. Ooo; C 15.Q00,C "
train_dataset/receipt_00229.png," SBL  GR UDANG SPC 30 , 000 Qo  ITEMS SUBTOTAL 30 ,000 TAX 10X 3,000 totAL 33, 000 CASH 33,000 "
train_dataset/receipt_00007.png," PKT AYAM 33,000 1,OOxITEMS SUBTOTAL 33,000 TAX 10X 3,,300 TOTAL 36 , 300 CASH 50,000 CHANGE 13,700 "
train_dataset/receipt_00006.png," 7 { ': "" 1 181 43.184 RASO 1 13.000 13.C0O ES  JERUK 56.181 7 TOTAL 5.618 TAX 10.00 % 61.7n GD TOI 62,6 TAI AFBLI enier 1 434 TAHU 7 "
train_dataset/receipt_00780.png," PAKET  NYLON HEADBAND 105, 000 Tota] 105. 000 105 . 000 Kartu 0 Kemba ] i "
train_dataset/receipt_00402.png, UAh 225 u00 ST 275 000 107 ITAX 322 500 TOTAL 24 / 500 CASH 247.500 
