,1
train_dataset/receipt_00060.png,"ar
Ci - \., ada
Rn eo
a a Bs i . ad i 7
fe = = ‘
a
Bea i
wr
CHANGED é
"
train_dataset/receipt_00102.png,"wd
F :
~ o a
dx bie
‘ a ; y
AN
a
"
train_dataset/receipt_00759.png,"ge Ist oot
1 sooo 9000
MILK PASTRY ROLL
1 goo 9000
[MD] SOFT STEAMED CHOCOCAKE
1 10000 10000
REDBEAN BREAD
1 go00 9000
KAYA BUN
ee 1 oD 9500
. TLK PAN BR
Sy os) PREHTUM 2 17500 17500
TOTAL 64000
cho Fo0000
CHANGE 36000
oD
"
train_dataset/receipt_00482.png,"eS as is |
. ee ee
H THAL ICETEA 20,000 &
B ICE GREENIEA 22,000 §&
) TL -42,000 J
CASH -50, 000
C6 “8,000
"
train_dataset/receipt_00099.png,"4X S-Ovaltine Macchiat @22,000 22,000
50%
No Ice
1X S-Hazalnut Milk Tea €20,000 23,000
Bubbles 3,000
50%
No Ice
PBI: 4,090
Subtotal: 40,910
Total: 45 ,000
Cash: 105,000
we
CHANGE: 60,000
"
train_dataset/receipt_00179.png,"ea
"
train_dataset/receipt_00313.png,"GB rosavees FS% Wo thes eseve ‘eees, Way
Fecgirsase g¢ emrttsstseey) 23s? uh
Paeszsiisset f SMytttisst.. Bet i a
Sze Fe seceneetieeetiess if? if
3 SIGE gt
Mths eacessseccenes SISSSERSIELIISIE *
giieees eee eeecesees eae seeceess _
ads tates, eotdsacees $iee See See hte
peee ""sete, aegeeveere esitis, sees ae eos e thts
Pst’ *aheez geesgse7* e3Si552i2. see
oe ADs Dhewees 23353"" 8S35. eno theseceeitg
tise S22 SSIS
i TSE
1 eweet Meee
siggessat Beate
genes By
a teeertsi eins
aie e eae ee by
geese SRN
cagese* BO
Syee Be
38 we
= Set,
4Ufsaee ‘Whig,
eee ee at
sueessoa ae
Veto set nl
333 4
ee s
sueae es: °
3498 y
se,
ie
tiie
rete Bait
eens beanie
eaet .
ot beset
nee 3
34 Sogn
E tH
sane
2
. Sey
aques phe
sotees Bin
oe teane
Stine beeegsi
tase sacha
Sea Stee
‘e r
‘ oiehs
* Seer
Staten |
eens seat]
ihe Said
test sa
Diss a
me att) ""
Poh has ""
poo pears
Nee ween
ee nineteen tne ae eee ane
eee - esa scaull
geen GY ke flames b i I
gee due-kyoto Chace Sachi beeseslt
a oon pases
7 ta ann + as nae en
‘ 14,000 xa 42 non abies
( 44 GPa Seen
1819-Choco Banana see
:
sc nnn ad so oAnn S
‘ 28 000 di 28000 Bete
G8 pons pach “oes alata
ge ool -Plastic Bag Spall eae thw
as ATP LSSTIC eag omell seneeeetal
ae g . - Retest
é 0 el fh rests een
Ries en ee
rs Se ae eee ae oa nn ino sete
he ascents,
‘ Tad t rf aoe t ee
+ Tots) 3 t aa eeeet
on otal Item: 5 $90 F Pe Seat,
tes aoe aethy
ie Poy our
mall . Bt
ge T t j ""
bee, ""
a otal. 70,900 4
<
& hy
ie atte
agg
h Se eaeee tat
Pr Or Tat vey vat
a febet Card ognng | ekeriiey
ee Pre sett sate
pee rgeeityt
eseetgy
{ ns”
I ee
Th
aeneess i,
esre = res eert aor
CRreoes epeeesesys sts a Tee ese tea etaT
Srevesaseeeteweecetengngset tt Pee betty
"
train_dataset/receipt_00484.png,">
%
; >
g
eee San enna
2 Aqua Hinwtr 33QmL 11,888
ween enact
SubTotal: 11,818
PRI: 1,182
2 emer erm cei A
Take fA
Total: LOO
eee
cash: 20.0
Changes 37,000
scrass SSSESESES gag
"
train_dataset/receipt_00676.png,"1
( 7

~

f -

{ t
: .
ae ee
rts
"
train_dataset/receipt_00554.png,"Z
i owite Toast ee oy
SUpTeTS .
TLE a
ROUND Ta os
CASH Ba OS
pHi Ag tom mw rh OEAS
LAGiNGE: A
Tor a) ee,
MWh bp y ] PTes 1 tee
"
train_dataset/receipt_00105.png,"po
"
train_dataset/receipt_00410.png,"1 BIGCOKSER *125,000
TL - 125, 000
CASH -125, 000
"
train_dataset/receipt_00255.png,"RUNES
\ J
e ees onsen Le )
"
train_dataset/receipt_00781.png,"anal i EG oe
4 aa
= i
<4 as
= ee:
= ae
— =
ween TTT eae a
ee Paket KPI 1 45.455
= Free Tea Pucuk (0) aie
mg Subtotal — sa
a PBI (10%) 4.046 we
Bee Pembulatan a &
BI omen nmr |
el Total 80.000
ite 100.000
= Kembali 50.000
iia. a ; —
"
train_dataset/receipt_00001.png,"4,
we
Fj nnn een
WELL DONE
/MEDIUM HEL. %
. - i fin WIT es Be é,
i ICED LEMGs “Fe oe 4
i FUSION-TER Soe5 :
iL NUTTELA BURR
Se
ae
Los - e
SUBTOTAL ji
PRL we sy *
. es x
gut CHRE moe ay
eo . ae FS as
rte ta aed ee SH ee mo - -
fe wet me -
Ese gna - : -
bse 8 cee men meme
cee chs eee
te Eis!
eee: ghee
"
train_dataset/receipt_00206.png,"<
e

2

C

g

=

: c
>

>

~

S
"
train_dataset/receipt_00770.png,"Night cream Seybean ga yng
1 67000
Sub Total BT Gini
Discount (0%)
Tunal

. 87000

af Keimbatian yg —

| ee nt a een a ne ante nine ne

Be sce aac BE
"
train_dataset/receipt_00245.png,"1 BLARS FERAMIN PASTA 80.500 :
1 Cee shh? uo
| J EPH BRE SLR dea Khe
SUBTT!. AG ae:
HG 6%
28
"
train_dataset/receipt_00616.png,"%
=
a ~
, “ oa why, £
a besth, ZA s
ea: oe .
pees > *.
oe Oh o ° (
£7 Zo? eet
pn F ‘ o
2 ar AS ”
: Poy Bd é ae ms
NY * ae Z
wo 2
i”
Ce
a
(SURI RELIST RT comes a
=
Lom
rage lest bt : ey opeg Zz
BAS) METI: 1338 La)
AFIKERAL BIE 1 6.000 Bas
EF he
TAY 10.00 & 5 Lert
am 7 oa
GRAND TOTAL TELA
TLUBAT EEE
KEMBALT z A
"
train_dataset/receipt_00797.png,"‘
1 GRILLED BABY POTATO (R 50,600
\ HOT TUNA 67 ,000
1 HOT TUNA 67,000
Diag: -100¥(ITMOB) 67 ,000
a eT re 117,500
Be 11,070
eee f Ea 19,557
i an ra ae
pa 48.327
"
train_dataset/receipt_00224.png,"; ets
a
4
_
f
a
a
-
—
co
é
y
a
y
TIM us ITI Io SEULI IDIOT IMI IIE >
=“
Cc
BAS TAP ETIA 1 A2.USL eg PR a
TORR Sau
TAR PDAED 2 Awa S
GRAND TOTAL FAS?
TAAL 48.000
KEPIBALT 5G 6
ooh obi ad _ wofigsl Sa agit:
(ae... . en
ieee St Mc aeieeite tac as- Ne
"
train_dataset/receipt_00615.png,"v ~
a
ee
a ee .
, ate | oe. 5 :
as ae Fae On
; coe “ ee 4
; ae Ge ® —_. ¢
- ‘er. j
. oe
wt ""ae ”
ae!
. > 4 aa
. a
pale S ‘
- ~ ®
, ma. os
‘ s -
a 0G _
0 ait ie
ee
“  - ,
2 ‘ Yn
: ’ ie oe
iS
‘al ‘
re
io
.
.
rf
~ :
' .
*
"
train_dataset/receipt_00634.png,"1 Seaweed Chicken 42,000

1 -Sedang 0

ITEMS -1 42,000

Total... 42'000

DEBIT BGA: 42'000
He! Sy ey
"
train_dataset/receipt_00152.png,"PrP Pea ears
USS Gud
NIRS RR TARTS rj
S6C04 BARBROO FER
4 ope ry mee ear oon
i 775,000.00 975,000.00
Tv m me. mo
Total 975,000.00
i
Total Oty 1
"
train_dataset/receipt_00347.png,": ~ ce Pat ae ane age ee
4 oo 4 - Pr ORE Re AO eno.
re Bee amen ne, PAN Cn, eee Oe one ee a
Pe ee Saget EAE EOY Bayete oo.
oro gaits he oh 6 Raa are
Mee bac tn wi ne ge Cares ar
ero Cs eer , we fee i y a MO
eeeee si Pe ee CoA gee ie
es we Pe PEE Eee
MR gs aco ingle Ad pha
ie a NEE se ae
See ee oe ¢ 2, Rae Shee weds ne
ere ot Se eb
Re er Bra ccs 4 8 OE ae ap
eG eek yy eS hel ra.
i beg
bre R be” hE ce gs
eas oat 2 ORE aa
ogee ary
ME Le wel oe
A he ria ie
ae one
Mae ted \ hg
eee § * : y
te i poe F a
ee i as ae
Pe . he
eh ae ‘ : / ay
ap : i ,
at > a .
mek
, nr
4 oe ENT as
i
SS
io,
j oR, ‘
J SZ,
7 sy
a
"
train_dataset/receipt_00669.png,"ee a —
At < & : ch tl y $ .
rae
Pd
PS Pad
ee
SRO eee
=. em
i 4
Be see"" V35§ Foun nay, wo
Ree dt ota t
oe TOTAL Lt es.
se £+
Go-Pay tat F as
Li Le.
ix = a pore :
eer Ee :
""_ | 3
me au 7 :
eee — oF at ;
O° es al 7 i |
Mi seal aa r
em P : ;
— & a Pie =
7 a an
"
train_dataset/receipt_00691.png,"Rg bt ber gg
Be Se Fee ENP ae a 4 L 5 Pane
soy SBS SO ORE eg Os RS Fes Pee ES Me 4 4
a Ne SER BS Gao pg Be is ad Ee See Rhos ee 4 : x Q
ae ee Be Be whe = ans obec RAS BeBe ais ie oe abe. foo ey. ne
ere A AY a ae . . Fag fg hE 2 AS MBE aS S a o By a; 7 2 eo i
aoe ah eae ce ve 8 Deere ora « py ee ae eas ibe 4 po Be AR Ep ges 8 aE . nou BP RS ae
ne eee ek | Pears ey PAC ae Poe RE: ora ee Sp OR aS S Carpe ch oe
ees ad ea S al pear aees Pes eS if <5 tie pe Ps ! ao UR yee poxE o 4 wl ES q % 4 oe bes © a oe a :
Se poder pare a eS Bey, Pa Se PEE USP Be sh ge uA oe BR ‘Buku ges Le t 3 :
ened ef ete aL Moet de ob poy poh PPE pe WS BS TEP G RE D4
ET es Be a ee Brees Foe ole a Be bet iB ae ghee 4 “eet A eet. oe : oO
s Pee eee rage see COL Fae ga the ERE ons cee oes Cres eo pRB be ob Boys Da Be :
eee rf | ee: 4 Lois cal ee ge kp de LR E ( CPAS be gh pope re '
Sree RRR Sy! ee cca dees ts puesta ES Se En oa wes Ee Ihe oh we on on ae . wt . a gy . ‘
eee ES le pare ge tat, ey a ee ee Be Vie et Be Qype # é 4 fe. yb 4 rn
Dg Bem eeres macro te bee Ea ar Oe SORTER SR ny he gs FAB Sor he oe E oO \ : pe
EES esi Re BR oa ev aac) pm te cab Sg ae See eee / if Cee. é pk Be oF a t of :
oe ee eae 3 at pawn Fuss aan: ALE Pal Eg EE “hee e Beg Rg Re ep wb G - :
Sh VPA peek tee ey oo at peare we Ego Bere bE. Bo 4 eg BL. Abst Noe ht, : . i ‘ i
Ne aoa. pee eset Bae Bost Sob Me Bes i. ee EB ee . PROF Lg
I ea is: ee econ sas Pe Sb! Oe PE ves BB : - RO ‘ :
nm anCrLE ees 5 ae Bg ery eee eS he 4 ad i eR Es Poe Poe Ae ' . 4 me
re Pee oy ser Mien sarees 2 PR eB en eR : Eo “ 8
; et Seas Beets ete. REE ae ee foe fee “Pg e , POG. ‘ ‘ ‘
een ca Des ae hae Ean ay. fo Shy ae Me a ” PR we - wo OF, . tae
ae eee eo toe ng ae eR Be a PoP : at. . 7d i : ho
ae 7 Peet ieee Soy iS en eee: es : 4 nt . ’ s : vhoo4., NE - , 7 oo
Oo ee es pre ABS i a ef ot oR “ ge OF 2. i ho
Cot > eae eae Sapa ees oy EA ¥ te cede TB ge ot , - As Bet eB oP ge - } 2 4 .
ees CL teee 18): oes Fe Ps Se ES ooh thd y oe BR Ble . “ 7 Bg
a ae Bo eens eRe SE cee. 3 oy de ok , : rece {  e . 4 . :
re re eee es =r ie . : SoM. : ei
er aera ae aon 4 . oF
ceri - he. 4 ” a Po
aces cme ae 24 ° 4 yoy
rs con eis Oe os ee Bcc ee : : — i is i Q
ends ne Pe aD cual SR feds . 4 i : ‘
ee RE ia ' Poked fo4
rreance! OS o_.. : ro b a
ee a ee meee 3 ""% =... t Poe R Be
re ae ecg ( : . &
; ; : k eae “4 i ‘ ty
. : ree - .
Sool sos f- fppty 7 :
; Serr : ey . 4 i
eee wars { ny S }
a Sam reen se: | Ne Lash : }
OS Re . aa / : - i foy
boy Bt ce . / ra 5
SSS : : § .
i os : f°
1 ree Jf . .
eereet. og i _ 3
aes ae {.
a Tm LR a
ee ee pe ——ai
eae es 4 2 \
aes cee} . t { ok :
nea sod “ . 4 cog
es pan rest a. 7 : f so} '
ewer i : x - 4 .
Rt ey ah : AN shy
Recess : ia f- {pry : wes i
SE RRS oo. f- (ie 4A ce
aCe) : So. b O& 30 Pe,
Bee Tse th : “(Qh Ba / :
a eee Beet e . wv key . a - .
a Paes oe Tay vt a
CSO : oe they A BR
eee es ; a4, - s
. une PAS pM :
PE Ceci o& Ly _
ee | . | oe / 7 /
Yoo8 eer re ates me meeeetes ieee jaf RS .
Pi . vvensma wemarsey ie tL:
a Peart by - -
: ra H ay 4 “e L
7 ae y , . —— So) b .
ee rr . ~~ ay gt:
Biss. << haetaeonrtvoe ne a ve
ae J . Beg. -
ee etc ; 48 Pop 4
eee Sr ~y “ef a pa ad 7
: a Bowe spi i fe RNG) e /
F 2tSI CAPR 9.000 Ng be
RR ee) ae “ea / oy t
a oa SF ij 7,000 _ ‘., eee £
a Bae ie ak as ea woe ha a eee , -
Ca ae ra 7 e ob p :
7 eee on Ae es ¥ S a = ” 5 WE f°
; eee ae f tis ; eee
ny a>). 8 Fae ee ti we
SEER S HS Ube ig rad we .
em S50: pe ake . Low a Oe %
Fe JRE Ns err ot ¢ gf
y re’ Cea reS g a: : a yy — Bog - . -
me? 4 Bie : . 68 —w oa kb /
a > rs
a eee ‘30 2 . CE, oe ES
as le a "" wi we 4 an oe : .
Rl) oh leat . Bp S|
en TOA. 60.00 ne fyi |
ES 2! : , Pan -f2 &
ae ae a . : . a f-[py 3 : \ i
eee ee i ~-Pem  : a. ,
eo a me ee . “ify Ck i ; .
ae a ’ ot 7 f £EASP wae ‘ 4 1
f oe ee. : SF |b Sad . . -* ’ 4
; ERR : . ie Nell/ a k he
SMT si a — : . ky te =
PaaS ak 2 “at / . “ae
; ees Sg sen ge A . - ~~, Be
: ae EMEA coe er ;
a. moe . ni | Poaeh 5 ‘i
tl Loan we PF seems aaearonnairenarainine re entenevest neers lovers “3 ¥ ‘ .}
ag : _ wens - mevomnoanane - fom. me, :
- —_ as ae Fe4 wae WP a geld eee Milt ot :
P| | i if ‘ eT ahi Z as y az i eee > See ep : 7 5
ae os ee ee. ee... LR Bee WS oe Este #3 See 1 eo EOE, Q .. Ho
eo - "" iar ta Ss wg re he $ : os a 4 . : . :
a : 4 C2. artnet SA Be Be i ey ak eo ail ghee aE bs Pe EP, 4 i
es Bag Gente Bry Pees By B Be RR Ake AS BS a sy DERI ia te Ke ee EER BoE atblooe he
7 eS Vi Ca” Bete are ge Dae pe Be ee Ba Sead ope Be ae Ok .
ae ees Beams ree ae ABS Beas | ko 2 Pee ok eee #3 beth 4 Po Be: eget | MR
Ree Cae tee ea angi! Bt oR ae ct 4 Dh a ee eee a Behe & eke ity 3S SARE SET Eas : ck 4.
en ant 9 eames oe i atlsg 2 38 ae a a Re oe Ph eke ogee er a ee eA, BS wo eg
sare ee ie cor on Rak ee ee RM WER Bolas g ree Br eee Se a Ge ona ts ae Teg st ee Ok a “
. ee Sree acest ated bee pos ede 2 SiS Bet cen ae BUA me OX 'tadae ""Be Se 8s iF vet a gee Ge SR Oe oe
; ds gece DSe rae, Bas RB ER | a ae tae Bae ah Se BY: Seba ae ae Ee Soh 2 e 7 eB Cee
ee ee a ae aa cy gee ee oS ose ye! er ex ee ee eG, ee Soke et ease: ee BE a eS Bee
re Oe ES Bete ces biaice een | yee Be ees BOE ES ae Mh Be ast v3 aah Spee! gh Cree 2 ® eee EL? an |
creer bar deen eee an Sees ae et @ 2 is Ui eae fa Bee ge fees SE jee A Be SB BRR
a eae Bee Ree oe ES) Sp pS eer Be ed Sees Me Bes Ae eS a. Be AE ELE AEE S pa tee Fs. ob: Bs
cara er ne ee ern RR Pee BS meee ee Bat Bi pea Se be ug ese ¥ po. Ba Rhee Bee .
ow EE Pee ee ks Bee See Beg TE Ee iets pee Bee ee EE es poe eR a Be |
ee bo ERE OR eee er PO ae ae Bg Be oa Ee Tp te, ee eee TSE Rog er Be BB oy oe
Mere: ara ee ce Ra es eee PRS rk Se Pee on Sete SSDs ¢ een, <¢ eitesns eee peg eg EE
aS aa % cae eee # eo ae BB Be hes ee I 3 werk a eas Ween Ame Sc Fa hee Jom ORC ye ea as = 3! 3b OS ee
ae crane ip Sttasmere eae Bi ee TRS eae ra Ses tare i gt er tt Raed aes : a ge’: Tag iy Sear We me of tae ;
wel EA eee a at er Bo SOR Bee Oe 2 a eee al Sy. re ocae tes a ae ee ee Ee fet Bee sy + eM et
Seen nL Te re enna LP. sq PRE eee os ee Sik mae ema De ae ee eee, OE A Bite Bue | eo) a See Le
a ee Perera EEA Sy eae Roca Ae oh eee ead aes ac. AP ee S46 Be Re aA tere ps vif asta
rr eee car Te Vie GRR Sea ae TRA a Se eae pase Beeb gerne SR rR a Rae Bee 3 fires Gs Eng moe!
erm Scan meet Fis ieee Re ee eens ge ER a Ba ee & Oe eed Ra Ue ABE He ae Bi Be oe EA
Ree ETE ae es pecans eee ee eae apnea ee Ae Ste a eee ed Me ae Tes accra me ate PPstecee LAE Rae eee ea aw | Sc: em a
Poa canes cee ee ce ee ea a bey tee, Fee. ee ee Cie a Ree Ok iy DPS SR BUN eg apie aie PES Bee Pos
eer ae ee SRS Same Cn bee ae x Fae em ee tie GD, Seem es na ENEMY: Bh RS eae een ae Ber ae BY Ses 2 eg
rer Dae ao 5 Tes BES WS BES OR pearance ey. Be Ses Eats wena? Fe CSO ane a ph at Bees of Sat SEB ete 2 bi FR
areas saree Pee EY Sarr aemDES: tai ha SE aon es ae Bay Ee Goes eee Be ERE Ter es Sea Seat sara ee Re: Pm Bee
Coe en me Ge eee Cond enn yaa Oe Ri SET, Ss be OR ar ee ae ee ee em oe ays eS a ae oe eee hid Bia ae ies a bas 2 wee
ar ne ae ey RBS Benen a renee AES “pas Sh Psu ioe Cea GS ne Some cae Es Seam eY Megs SEE TGs 2 pM De PST cee See ES
oe een a) gu iee Tha PRS we CAG hae Ng ee <8 oe “ae aaa a ie ad me A 3 Fee Re Ps Gee a BR 4 sec iv ae Cire Sok es %.
ee PERS ed eee eee one | yee ag ie ame es aS ine Soe AS Bae RE eh pee Sage ge ke ES es eee B
rae Pe rans oe Be aes eee . eae: bes Ae ie ES ER an: a ae ect og SP Speers? Bey eee ae ra eee: heirs a
aera ne BAe eee a te war's pass tig ae as mec ear ae waa a7 See! pple. Ge Be ay Sa Pee oc Sage crak
aoe ey ee Res Denes pete ee Ag Sg ee ee ere we) oe oe mers pave Lae UR SON Rae ene Hib Sts SS
eee ee PCED Se ace eS CB ORES NS Bae Bes Pee Meteo SES OES Sey Be be ee eee eS hee a
Pg TEN eRe cen ine eae SAR Oe tae. b RS Bagh: ern 1 eae ee TL oes ae ap his ne = 3 : a Fes eRe amas r ae Pei Gm f rhea + -
ate Be EEE aa sae pe iio ae ike s- ay Nee ete Mire EN Pah se ee a ee praeee ae Be $e a ESE Na oa eceate ati ee oaks te Ta ‘
eee ere Rett ee oe bee eee: ea By wae Rea PE tae 5 BE eR: ee SPE ich ata eee eae ENS &
SE ced ' Pane ome fee cee = ee fe ae eee PAID Yee ek Been ae Sa a ee ee a ia ea f se Fk aie SAR ae
etiam ct a Rie ee Bi See oe eee = ae: hee Peg a eS eS Eee > aoe BER oe Gee Tee gant ge RTE. Cue:
ot a at fe peace aa e iy Gia do ThA Re eRe Care eae
ep eriadG ae tee eee eae Secs ete SS GN ck} ae, Peet
oe ae a ee cee See tee Beek Bae,
er Ameren anor pies arta ea ae aa ea OER TWA aT Se i
oe RA Paeabn eee en rege eran eee TAA, 5
nae Rue acd oan ee ee rata ee AR Bes Rp eda ot ATS
Me Shad RE en ere cee see
"
train_dataset/receipt_00469.png,"TOTe fe ob
"
train_dataset/receipt_00431.png,"|
sere Te ee ERE
gm, Wn
z * ry “ "" ome % por
“At ae oeRS Se mcm ge ert
'
4 oo. he :

| ag
SATE T1 4 0.000.
SUBTOTAL wo
PB 1 10% co
TOTAL ity
| CASH a
_ CH ANGE ?
- .
.
>
; a
* 4
Hn a :
"
train_dataset/receipt_00035.png,":
|
—— lo
"
train_dataset/receipt_00148.png,"Mb ey A BL RE
Total beslants booths
ss Poi one
iS
oe
LS
"
train_dataset/receipt_00535.png,"|
"
train_dataset/receipt_00369.png,"a.
es .
Loc HZ CHOCO WT (L) TOPPING 21, 000
PEARL CL ) 4,000
1» waned GT CL) 2, 000
PEARL | L) 4, dud
SUB TOTAL 60, 000
Watt, SALES 66, doo
OTR 1TENS 1
tet
cage 100, 960
40,000
oe. /
. a .
os k
"
train_dataset/receipt_00358.png,") 75, 005
: a

)

25, 004

= wenn t

25,903

L

uu

00
"
train_dataset/receipt_00650.png,"CAPPUCCINO -28, OOO
‘ bm ,
2X 24, 000
’
NN ewat -
IRANG CE -48, OOO
: ’
TL 76, C
- S|, OOd
> . .
CASH - 100, OOO
t
CG 24,000
_ ae, .
ep Saab tg
Soy TE aed eat Wate So oo BS
as ON nt et nee Se gy Sgt Be a Sot | '
. ROME Ss Ti phe ae ac POR Se ae
eek ce eee met SC
A a ee ee, BP OEY ec
SERRE oe dana PUTO
a cone: ob a Be ec
Sea OW RR er os RG RIES LST, > BE
; a a nee SA aeons i...
CS eer ss aE
Dg a AB ska > 20 aa Ph at ERE
Prac et aon hae a af Oi a
(Mer Aes the ag MNS A PEE |’
Fa: Wenn Foc) RENN ARENT GIL co
a sae ee ie ne apes = <i"" TA US Wee
PO RRS IR To ee OG meg! pri, eae Bie
aes tee 4 NE “Re
TRE RESET St a ME aR es ot ie aa
ep ee 2 Ate eee ea
: ee tet.
Be eRe gare Deg Ua ee
: bc eed a Eom vio af
: Py DRprcane ape ae pee ST es
: SSE eee TBE SS Epi,
Be re. wea,
PRN See TOR cont Mee eM (oo:
PRR ee gts Seah
"
train_dataset/receipt_00056.png,"a ~~
— tt Jt? rl
& CO
ara )
Tas,
rs
5H 5 (t
* 1
/ mo ~~ ¥
ae .
4
f
4
Rig
yee C )
Re Bae
mS /
Aes
Leg
Naas _
‘7,
Oy
secpeesrearecertensssereneperaenpensenniaaraneneane acer Y Rives
SINE Tas ¥ sanaansenrananmanererers Mes evewiven tee. IPI MII INET IE pena :
SIOUIIIIUIT IE TE IIIS cage ‘a
oy
-
- >
gp ne ep gees
TALE TARR: fooFb 2 R ge fe RA on
kee? PPE ACN Wig fh -
—
Rha itp megs st po gketss Lofty ?
eeneh FBG GS thet of et r ia ii no
MER oa it } ad b Tia cs se ida LAS he 4
ee at A L “hf { )
ae st see Ea al
PAS 2F 2th
weet get ‘Ny aA
ae AY Bo
eee th othe te i ns
PAM Pe Py 4 oe di
Phy bh? assis As x .
pO
PA ity Te ai 54 , A
SUT dey a é rit - These tet 8 i)
V
ee 60.100
pi SB iE * >
WPA AL FT a BO
32 fat .
iE infa | ae) tt inal
cca etter reenter eersee a hence:
STII ESE Teena Lote = soon p
"
train_dataset/receipt_00275.png,"a om
q a
a :
j :
“a
4
3
{
4 /
4
‘id L benedict Unras
4 Liyehes bo: iss . :
* 1 Soup uy far fa :
‘| Lou eaecpy a0
Fo ee eee cee ee Cee
4 eeitpan
i Pei ioe : :
. gs
tea
:
"
train_dataset/receipt_00308.png,"pe \
"
train_dataset/receipt_00209.png,"> TWIST ORANGE CHUCO DOT 20 ocd
2 CHOCOLATE TWIST 27 oot

1 REAL CHOCOLATE ROLL 76, 00c

2 CHOCOLATE SOBCRO 93 Dee
TOTAL 96 000

00 a0

CHANGE §=— 4.009
"
train_dataset/receipt_00161.png,"Gite a
in eS
1 : Loe cos
a,
Ri
, as 7
| a
4
4
‘ DP .
|
"
train_dataset/receipt_00282.png,"/ fe, : - Be MEE

Ay peg he Ne.
Phe BRE Ses Oo toe ie oe
A hed US ah Reh Og . RCI Bae
RAP OE Fg Sides OEE tips
AGA ape BOT Nee ga oe “hohe ae
"
train_dataset/receipt_00417.png,"1 Blend aT iM) me

i Es Koni Susu Panrian ea

SUB TOTAL oo O0u

Service Charge lu

PBI 5
We.
"
train_dataset/receipt_00710.png,"2
Sa
be STBERRY AT 27h
PUODING | L! 4oyae
ELS a
“BAR LESS ,
suk TUT aL a tps
ToTmL SALES oh
ropa, TTEMS he
voucmes 4500000289075 ae
as a
"
train_dataset/receipt_00476.png,"rte :
ai ' .
Mt - | wa ,
be iy? yh :
ay “f “e .
2 ,
: ~ pe
3 *. 2 ‘
“ 4ereipt i. a)
~ 1 PLASTIC BAG SP
~ 500.00 Fe =
i Pink, Panther (P) } i
: | 37,500.00 py
, ; ! Rea dragon (P) Bo
37,500.00 Ge
SubTotal 75,500.00 -
q : 2
Discount 0.00 are
Total 75,500.00 Ae Ge
et ae
on aa ans
Payment 75,506.00 Biase ot
Bia Vt ete
. Charge 0.00 LH tS3 ie +
: . Hae
A 3 ttern(s) pa ip ,
“ SES MRT
: a fi fs °
: en Bae 2°
Pe ee .
moor core - Tr. = as oy Mie
Ce rr 1 BL
"
train_dataset/receipt_00236.png,"4
a | .
he ; . .
i — st fwe
oe )
Ee ES apa ai sg
ity W 20.0
2 YELLO
bo ey > at on
ae 20,
= ~ guptotal 0, 000
Tax 22,000
A TOTAL = 102, 000
| @ at
casi . 02, 00%
Chang
re q ee a
"
train_dataset/receipt_00160.png,"PTs
be eee Sui ve upanea weenie cesoeee ete
ee
ee we
ee slate : :
Be ike te
ee
se Ree io. at
peer sheckbaeest 2
2 ee “sey
Pee
Reese OES gS
"
train_dataset/receipt_00672.png,"a ‘
i
t
. tb tituea
30,000
"
train_dataset/receipt_00611.png,"7 ig. uA

“. 902 Round Wagyu (1gr) 80 800
1 Wagyu Rice Box 10.000
Subtotal 90.800
TOTAL 30.800
a Go-Pay static OR 90.800
yy
"
train_dataset/receipt_00158.png,"tan
/ «fl My
ey wey) Q
mod om, :
Viger te
ng P- Figge :
a
AD at mee | , q
{ oe
‘, a
1 KFS DAY 38, 545
| CHARGE Ti gas .
Sub Tate. 36, 454 :
PoReet 10 4 2,946 7
fn
late | %, 00
wach 100,000
kemsal | 61,005
2 Items, ee
"
train_dataset/receipt_00443.png,"Ro in
~ a
- - me
al
g oy
“4 ad
“ : . d
SN ; .
0 Bigtet Poche Guu Ps
4 4 Toe le PPS: C
; a eT ot renenemenancmmrmcemmmmmammna meee
CPW: 45,000
foetal 45.000
Mn Cogent: BE OE : :
Pay Cac £5 GO Change 6.000 ‘|
cennnsepesuevevuecpensnnars;anmeuauemnpememennssnaese =e
. oe
res fe oe ae
es eee
2g CU aun , -
"" oes” re
"
train_dataset/receipt_00756.png,"Se’ Sapi Sambal Lu'at (R) J 20.000

~ Lidah Asap Sambal Lu'at CR) 1 30.000

. Nasi Putin 2 10,000

Jus Jeruk 1 12.000

— ] Subtotal 72.000

 * PRT (10%) 7.200

s <4 8 2 TEETER SS OS se mmr sme ane nee

ee ‘otal 73.200

Fag

oe, Tanai 100.000

esa Kembali 20.800
ee ane Rs, ee, obs sir ~— intent
: : a er et et
ee ce
"
train_dataset/receipt_00705.png,"aes,
G2)
: a oe CO Bee. —
Nags.

o <e oY

ORIGINAL SALT.

4 12,000 12,000
SUBTOTAL. —S—st—<“<‘C:;S;S*;*;*«, OO
GRAND TOTAL 42,006

(/ DEBITBCA 0302 42,000
(CHANGE DUE 9
%
"
train_dataset/receipt_00763.png,"“¥ : Dery

br

arr eae 4

Ge Mote 7 OVE
NLT fliaé SGU
"
